date,username,tweet_retweet_count,tweet_favorite_count,user_follower_count,user_friends_count,user_listed_count,user_verified_status,user_favorites_count,user_num_of_tweets,tweet
02/07/2017,_silver_lining,212,0,70,137,2,False,898,666,"RT @NatureGuy101: DeVos bought Secretary of Education for $200,000,000

Anyone know how much @GOP charges for other cabinet positions?"
02/07/2017,melanienicolel,8733,0,476,235,2,False,42680,18371,RT @ItsDanSheehan: Very important to get your DeVos jokes in while people can still read
02/07/2017,TheKennyMiles,703,0,510,355,31,False,5946,6237,RT @NormOrnstein: DeVos confirmation shows how tribal and sheep-like Republicans in the Senate have become. Does not bode well for the futu…
02/07/2017,FakeJackGreene,0,0,21,47,0,False,284,630,Is Trump still fucking up? (Finds out about Betsy DeVos) No surprise there.
02/07/2017,tbalc_,100,0,1714,233,12,False,88910,24676,"RT @sarahdessen: I know I shouldn't be surprised GOP voted in Devos. Still heartbroken. So sorry, public school teachers and administrators…"
02/07/2017,khcopeland1,109,0,357,293,20,False,3880,9215,"RT @FlaDems: It's unsurprising that @marcorubio, who accepted tens of thousands in donations from DeVos, lacked the principle and spine to…"
02/07/2017,Jrudolph23,7995,0,58,173,1,False,251,1094,"RT @ALT_DOJ: The Senators who voted for DeVos whose terms are up in 2018

Flake AZ
Wicker MS
Fischer NE
Heller NV
Corker TN
Cruz TX
Hatch U…"
02/07/2017,JoRdYn_wArD_,24589,0,242,223,2,False,12599,10315,"RT @StephenAtHome: Elementary math under Betsy Devos
Q: Ned and Sheryl each have 4 apples. Who has more apples?
A: Whomever Mike Pence deci…"
02/07/2017,neils46,90,0,349,304,75,False,1764,11707,"RT @jobeckerhrw: Hundreds of NYC high school students walk out as US Senate confirms Betsy DeVos as Ed Sec.
https://t.co/y0GqWEB9Wh https:/…"
02/07/2017,janeray777,2558,0,302,773,11,False,3860,3745,"RT @catvalente: Oh, and by the way, next time you tell someone what a good man McCain is, remember that he spoke against #DeVos and voted f…"
02/07/2017,guessnoideas,1007,0,2179,3069,116,False,74214,61633,RT @TEN_GOP: Congratulations to Betsy Devos! She will make an excellent new Secretary of Education. Winning for our kids! https://t.co/mtj9…
02/07/2017,AltDptEducation,7,0,15948,146,350,False,1794,2303,"RT @fredchever: @marcorubio #DeVosvote @AltDptEducation Your vote only cost  $100,000!? Cheap!Bad deal for kids &amp; teachers though.  https:/…"
02/07/2017,KaraLynnClingan,737,0,53,84,1,False,309,545,"RT @katefeetie: Betsy DeVos proves that in America, you can be anything! Sorry, I misspelled that. Buy. In America, you can buy anything."
02/07/2017,rudolphreindee6,50,0,20,166,0,False,928,254,"RT @BiglyPrez: ""Betsy DeVos is the greatest secretary of education $200 million can buy. Period.""- Sean Spicer #SpicerFacts #BetsyDeVos #Ed…"
02/07/2017,Dogger55,1767,0,373,306,19,False,262,15281,RT @JohnFugelsang: VP Pence making DeVos Ed Sec is a victory for every unqualified person who's ever gotten a job they don't understand at…
02/07/2017,linsefilm,880,0,326,318,20,False,2561,7755,RT @RogueNASA: Science Teachers on Why Betsy DeVos Is a 'Monstrous Mistake' https://t.co/Xl61uYX8aD via @gizmodo
02/07/2017,evilcoconut7,2,0,23,106,5,False,286,40283,"RT @youngblackcon: Yup

https://t.co/SQY7VG7Gbt"
02/07/2017,Imani_Barbarin,0,1,991,361,43,False,5879,6781,"The #GOP, #DeVos and Pence just made the right to choose more important than ever."
02/07/2017,deesurgtec,985,0,164,1301,2,False,2994,1123,"RT @Impeach_D_Trump: Trump Admin keeps saying they are ""taking names"". So are WE!

List of Senators who voted for Betsy DeVos and terms are…"
02/07/2017,TinaJac22661258,96,0,1316,2105,185,False,467,11473,RT @ParaComedian09: The only thing more dangerous than grizzly bears in our children's schools is Betsy DeVos. #NoonDeVos
02/07/2017,SquarePeaches,47,0,53,274,2,False,220,438,"RT @AynRandPaulRyan: Congrats, GOP: #YouBuiltThis

School choice gutted Detroit’s public schools. The rest of the country is next. https://…"
02/07/2017,call_me_salome,0,0,1747,1052,139,False,21390,70735,I just got an email from Mike Pence talking about what a great secretary of education Betsy DeVos will be.I feel seriously ill now.
02/07/2017,GentTrooper,416,0,502,384,3,False,10326,6868,"RT @BrianWithCheese: DeVos straight up admits that she bought her position.

This is where we are, now. https://t.co/JK00Xbgmyv"
02/07/2017,NFLCavemanDoctr,1241,0,173,592,25,False,7972,11490,"RT @rmayemsinger: BREAKING: Betsy DeVos, who doesn't believe in public education, buys Sec of Ed post w/ a tie-breaking vote from a man who…"
02/07/2017,2food,1684,0,247,112,6,False,1752,593,"RT @JoyAnnReid: One irony of the Trump/DeVos plan to gut public schools: to solve the long term jobs problem we need stronger, not weaker,…"
02/07/2017,gottaluv_Kierra,3200,0,1030,632,18,False,32125,25858,"RT @Pappiness: Future math curriculum:

If you have $200mil and need 51 votes, how much money will you have to give each Senator to buy the…"
02/07/2017,GayConservativ2,1847,0,29,111,2,False,2579,1364,"RT @charliekirk11: Hey @SenatorDurbin I saw you protesting #DeVos today

You sent your 3 kids to private schools. Why prevent others from h…"
02/07/2017,voodoo_blonde,2558,0,223,122,43,False,3740,34590,"RT @catvalente: Oh, and by the way, next time you tell someone what a good man McCain is, remember that he spoke against #DeVos and voted f…"
02/07/2017,cadillackiller,4104,0,235,864,9,False,5635,3153,RT @MichaelSkolnik: Betsy DeVos paid her way into becoming the Secretary of Education. That is called corruption.
02/07/2017,TacTKrl,3,0,463,570,197,False,41801,98992,"RT @Jbrous14: ""DeVos is worse"" Man, stfu. Public schools are already destroyed. What's happened the last 20 years is worse enough for me."
02/07/2017,sophistryshield,42,0,72,114,2,False,6992,4512,RT @sjredmond: Betsy DeVos first job as #EducationSecretary will be to wipe out the years 1932 to 1945 from all history curriculum.
02/07/2017,Nichola64612052,20,0,40,145,2,False,1433,551,RT @kenbone18: @kenbone18 This includes the DeVos vote and every other vote. If you don't like the way they represent you then let them kno…
02/07/2017,EllenRamey,10,0,606,1784,7,False,12421,4724,RT @NicholasFerroni: Here's how @BetsyDeVos earned her new position as Sec. of ED. #devos #DumpDevos https://t.co/fDSJLgNtBU
02/07/2017,sandboxvet1,25,0,1200,1298,123,False,24798,30907,RT @EWErickson: I'm not sure how standing up to the liberal outrage machine and supporting DeVos makes one a coward.
02/07/2017,Preach_Council,195,0,523,429,89,False,37971,44005,RT @TatianaKing: So DeVos was confirmed bc of Darth Pence but @TheDemocrats all voted no. Appreciate them listening to the people
02/07/2017,allvotesarein,688,0,52,137,10,False,166,531,"RT @NyleDiMarco: Wow... with DeVos, I'm convinced that Trump and the Congress are totally DEAF, not me.

When will you HEAR US OUT."
02/07/2017,JenniferMusial,2,2,421,455,30,False,10312,7291,"After DeVos, I don't want 2 hear anti #affirmativeaction ""only the best qualified person shld get job"" ever.U don't believe that #NoonDeVos"
02/07/2017,JerodA23,361,0,190,448,11,False,4880,6401,RT @vicenews: Here's how Betsy DeVos became our next secretary of education https://t.co/kOAExogHs7
02/07/2017,LarryDRaglandJr,0,0,718,1236,50,False,1353,18577,#Devos looks exactly like the #Joker. She will dismantle the #education department &amp; then she will watch #America b… https://t.co/HCmlCeGTY4
02/07/2017,Ben_M_Berry,24590,0,7927,1444,158,False,55486,118277,"RT @StephenAtHome: Elementary math under Betsy Devos
Q: Ned and Sheryl each have 4 apples. Who has more apples?
A: Whomever Mike Pence deci…"
02/07/2017,superfluosity,196,0,409,908,15,False,9788,3191,RT @CREDOMobile: RT/SHARE to shame these members of @SenateGOP who chose Trump's fascist agenda over education of America's children: #DeVo…
02/07/2017,jackbmills,23,0,133,358,24,False,5192,8777,"RT @Impolitics: The New York Times: DeVos ""has devoted much of her life to expanding educational choice."" And the Enola Gay was devoted to…"
02/07/2017,paigehughess,4104,0,259,232,2,False,6301,3661,RT @MichaelSkolnik: Betsy DeVos paid her way into becoming the Secretary of Education. That is called corruption.
02/07/2017,Lalilliam,358,0,161,297,22,False,9680,5928,RT @Millennial_Dems: VP Pence forcing DeVos through the Senate confirmation process proves 1 thing: Republicans will sell cabinet positions…
02/07/2017,crossleyphoto,24016,0,31,44,0,False,23,53,"RT @GeorgeTakei: The DeVos pledge: If your senator voted YES, you pledge to vote AGAINST them in the next election and to donate to their o…"
02/07/2017,bonebrake,27431,0,188,539,12,False,197,390,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,jonsain,27431,0,30,320,0,False,711,202,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,lovetamush,2011,0,435,606,13,False,25627,7804,"RT @JuddLegum: 50 senators who opposed DeVos represent 179 million people

50 senators who supported her represent 143 million

https://t.c…"
02/07/2017,frank1569,38,0,1110,1888,37,False,1009,52136,"RT @theRza2u: The 50 in opposition represent 179,381,386 ppl, while the other half represent 143,064,962. #DeVos #NoOnDeVos 
https://t.co/5…"
02/07/2017,tlynnjensen,15080,0,95,302,0,False,19,193,RT @UltraViolet: Thank you to the @SenateDems for holding the Senate floor and voting no against Betsy DeVos. Retweet to cheer them on! #ho…
02/07/2017,mattcl2000,24590,0,20,48,1,False,93,418,"RT @StephenAtHome: Elementary math under Betsy Devos
Q: Ned and Sheryl each have 4 apples. Who has more apples?
A: Whomever Mike Pence deci…"
02/07/2017,lkagemann,586,0,19,69,0,False,264,341,RT @KimStrassel: This vote isn't about DeVos per se. Could be any prochoice ed nom. Its about 48 Democrats voting for unions over poor kids…
02/07/2017,Itsharryspring,27431,0,199,64,1,False,2504,663,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,BigMeanInternet,0,0,8418,1505,289,False,15230,60525,@chashomans idk swinging toomey on devos? pointing out mattis is not legally allowed to have that job? not confirming sessions (again)?
02/07/2017,outspokenwitch,1997,0,231,995,3,False,3608,2994,RT @esheikh_: Betsy DeVos paid her way into becoming the Secretary of Education. That is called corruption. https://t.co/NqdVy4dITm
02/07/2017,Jessiebailin,237,0,364,395,21,False,886,13803,RT @SandraBernhard: a terrible moment in US history to confirm such an incompetent person as #Devos a total rejection of logic or concern f…
02/07/2017,SlickAR5,70,0,434,507,12,False,7352,6702,RT @BigStick2013: Born to affluent parents then you have good public schools or attend expensive private school...Betsy DeVos will give les…
02/07/2017,AlisonSWLee,0,1,7908,6068,269,False,776,46986,@epan11 I know many teachers who are devastated by the DeVos confirmation. I just feel terrible for them &amp; the kids.
02/07/2017,AgitatorsNeeded,4911,0,2776,3698,95,False,64179,39460,"RT @OurRevolution: Warren on DeVos: ""This one is personal for me. When I graduated college my first job was as a teacher for special needs…"
02/07/2017,Charlamaigne,205,0,443,532,116,False,37233,72935,"RT @KatTimpf: Note: Seeing that many of your equally uninformed friends posted ""Betsy DeVos is bad"" on FB is not a good way to form politic…"
02/07/2017,PatrickSanford1,0,1,1214,1344,21,False,8282,17064,"Twitter is a sad place rn. Not as sad as Betsy ""Daddy's Bank Account"" DeVos will make our education system. But pretty sad all the same."
02/07/2017,lovefilkins,829,0,287,128,33,False,8631,10937,"RT @AbbyMartin: Remember Blackwater's genocidal founder Erik Prince, who thinks America is in a holy war against Islam? BETSY DEVOS IS HIS…"
02/07/2017,Green_Footballs,43,92,34297,5097,1058,True,7370,108974,The confirmation of Betsy DeVos is deeply disturbing. I feel like I’m watching America commit intellectual suicide in real time.
02/07/2017,mimsy314,24016,0,5,17,1,False,15,8,"RT @GeorgeTakei: The DeVos pledge: If your senator voted YES, you pledge to vote AGAINST them in the next election and to donate to their o…"
02/07/2017,luasol38,2979,0,1228,1195,100,False,29789,60880,"RT @kurteichenwald: There are a number of good cabinet choices in Trump admin. But by confirming Devos, GOP just showed it cares nothing fo…"
02/07/2017,sdoan_,3374,0,20,166,0,False,1609,24,RT @GeorgeTakei: Angry about your senator's DeVos vote? Let 'em hear it. Say they will pay a price next election. Let's flood with calls. (…
02/07/2017,tippcelt1,62,0,200,461,7,False,832,694,"RT @JohnLeguizamo: If u think about it, its a smart move by R's giving th job 2 DeVos, it'll insure future generations 2 b uneducated enoug…"
02/07/2017,yourekg_classss,1021,0,12,149,0,False,1678,158,"RT @pattymo: “Okay, I’ll bite: what’s Education” - Betsy DeVos, upon hearing she’s been confirmed"
02/07/2017,kristianlaliber,204,0,11968,632,234,False,860,11208,"RT @now7grandkids: BREAKING: Betsy DeVos, who doesn't believe in public education, buys Sec of Ed post w/ a tie-breaking vote from a man wh…"
02/07/2017,gnschultz,5,0,20,143,0,False,51,111,"RT @stvhamill: @SenatorTimScott Voters will remember you stood up for donors who don't believe in public education, instead of SC kids. DeV…"
02/07/2017,empathyeducates,0,0,924,2306,159,False,4388,33403,When Elite of Either Party Pushes #UnEqualEducation—Hearing echoes of Duncan in Betsy DeVos' focus-on-the-kids zeal https://t.co/nEGxmg69d2
02/07/2017,foxholescourt,0,0,108,126,0,False,863,1784,Betsy DeVos is so unqualified to be Education Secretary why don't people see this
02/07/2017,Brambleman,107,0,2310,1832,94,False,3585,38928,"RT @kylegriffin1: NV Dems on GOP Sen. Dean Heller voting for DeVos: ""Heller has cemented his place in his party: a lazy rubber stamp"" for T…"
02/07/2017,CollectedN,0,0,21718,17069,403,False,1,1452249,DeVos ekes out confirmation win as Pence casts historic vote https://t.co/IpfPydg9g6
02/07/2017,LoppyLinda,192,0,1007,1997,77,False,4411,20568,RT @AltNatParkSer: #BetsyDeVos - Our new Ed Sec has a $5.3M fine SHE STILL OWES - for breaking election laws in OH. #DeVos. https://t.co/oq…
02/07/2017,bscovy1,128,0,519,637,0,False,70,29187,RT @Talkmaster: School choice champion DeVos confirmed!  Suck it teacher's unions.
02/07/2017,edisoncummings_,5914,0,261,610,3,False,7193,1346,"RT @brianklaas: Just so we're clear, in the rest of the world there's a word for this: corruption. #DeVos https://t.co/xNt3Fqn26I"
02/07/2017,HowesGrant,27431,0,136,238,14,False,3370,9968,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,keishajo9,83,0,326,2328,13,False,10479,6446,RT @Alyssa_Milano: .@lisamurkowski @SenatorCollins Are the 2 Republicans Who Voted Against DeVos  https://t.co/awqkrK8DBG #NoonDeVos #child…
02/07/2017,darbyrachel,6613,0,1364,185,9,False,25137,45558,RT @kumailn: Betsy Devos got confirmed. Everyone who voted for her should be ashamed. Party before country. They're using children's educat…
02/07/2017,cmcmahon,2558,0,311,208,33,False,33896,15710,"RT @catvalente: Oh, and by the way, next time you tell someone what a good man McCain is, remember that he spoke against #DeVos and voted f…"
02/07/2017,turrean,0,0,1091,761,105,False,273,9322,"Betsy DeVos Confirmed as Education Secretary; Pence Breaks Tie, via @nytimes https://t.co/KV80TX1UYl"
02/07/2017,btransatlantic,594,0,1173,681,83,False,54,42203,"RT @bennydiego: Senators who voted DeVos whose terms end in 2018:
Flake- AZ 
Wicker- MS 
Fischer- NE
Heller- NV 
Corker- TN
Cruz- TX
Hatch-…"
